origin,origin_kind,rank,destination,destination_kind,time,reverse_time
261,customer,10,15,customer,12,9
262,customer,1,303,customer,24,25
262,customer,2,306,customer,24,27
262,customer,3,290,customer,29,32
262,customer,4,155,customer,30,35
262,customer,5,223,customer,30,30
262,customer,6,212,customer,33,34
262,customer,7,111,customer,35,41
262,customer,8,161,customer,35,40
262,customer,9,184,customer,35,39
262,customer,10,76,customer,37,41
263,customer,1,114,customer,3,4
263,customer,2,71,customer,4,6
263,customer,3,165,customer,4,6
263,customer,4,213,customer,4,5
263,customer,5,233,customer,4,6
263,customer,6,242,customer,4,6
263,customer,7,274,customer,4,6
263,customer,8,99,customer,8,8
263,customer,9,157,customer,10,11
263,customer,10,210,customer,10,11
264,customer,1,11,customer,0,0
264,customer,2,247,customer,0,0
264,customer,3,21,customer,15,8
264,customer,4,130,customer,15,8
264,customer,5,221,customer,15,8
264,customer,6,94,customer,25,24
264,customer,7,309,customer,25,24
264,customer,8,217,customer,63,63
264,customer,9,18,customer,65,65
264,customer,10,77,customer,77,77
265,customer,1,205,customer,1,1
265,customer,2,231,customer,1,1
265,customer,3,246,customer,10,13
265,customer,4,191,customer,47,47
265,customer,5,195,customer,47,46
265,customer,6,305,customer,47,46
265,customer,7,228,customer,60,62
265,customer,8,248,customer,72,71
265,customer,9,186,customer,76,78
265,customer,10,310,customer,76,77
266,customer,1,109,customer,0,0
266,customer,2,199,customer,33,33
266,customer,3,56,customer,57,84
266,customer,4,36,customer,70,72
266,customer,5,7,customer,81,83
266,customer,6,83,customer,83,85
266,customer,7,93,customer,83,85
266,customer,8,105,customer,83,85
266,customer,9,152,customer,83,79
266,customer,10,321,customer,83,85
267,customer,1,196,customer,2,3
267,customer,2,279,customer,2,3
267,customer,3,4,customer,5,4
267,customer,4,136,customer,5,4
267,customer,5,69,customer,6,6
267,customer,6,220,customer,8,8
267,customer,7,224,customer,8,8
267,customer,8,275,customer,9,10
267,customer,9,84,customer,10,11
267,customer,10,100,customer,11,13
268,customer,1,127,customer,0,0
268,customer,2,287,customer,1,2
268,customer,3,313,customer,16,18
268,customer,4,42,customer,17,19
268,customer,5,285,customer,19,20
268,customer,6,137,customer,38,37
268,customer,7,145,customer,55,55
268,customer,8,31,customer,58,59
268,customer,9,198,customer,58,59
268,customer,10,95,customer,61,59
269,customer,1,5,customer,0,0
269,customer,2,32,customer,0,0
269,customer,3,67,customer,0,0
269,customer,4,126,customer,0,0
269,customer,5,302,customer,0,0
269,customer,6,311,customer,0,0
269,customer,7,324,customer,0,0
269,customer,8,58,customer,9,10
269,customer,9,154,customer,9,10
269,customer,10,240,customer,10,13
270,customer,1,34,customer,0,0
270,customer,2,79,customer,7,7
270,customer,3,26,customer,9,8
270,customer,4,66,customer,23,23
270,customer,5,149,customer,23,23
270,customer,6,286,customer,23,25
270,customer,7,35,customer,25,28
270,customer,8,325,customer,26,28
270,customer,9,153,customer,29,31
270,customer,10,12,customer,31,31
271,customer,1,310,customer,24,24
271,customer,2,248,customer,27,26
271,customer,3,182,customer,28,27
271,customer,4,186,customer,37,38
271,customer,5,276,customer,38,38
271,customer,6,33,customer,41,42
271,customer,7,129,customer,42,41
271,customer,8,57,customer,44,43
271,customer,9,27,customer,48,47
271,customer,10,150,customer,48,47
272,customer,1,131,customer,0,0
272,customer,2,141,customer,3,3
272,customer,3,22,customer,11,13
272,customer,4,24,customer,12,14
272,customer,5,45,customer,13,15
272,customer,6,71,customer,13,14
272,customer,7,138,customer,13,15
272,customer,8,233,customer,13,14
272,customer,9,237,customer,13,15
272,customer,10,133,customer,14,15
273,customer,1,256,customer,0,0
273,customer,2,96,customer,2,3
273,customer,3,320,customer,2,3
273,customer,4,87,customer,13,13
273,customer,5,175,customer,14,19
273,customer,6,283,customer,18,19
273,customer,7,293,customer,18,17
273,customer,8,245,customer,19,19
273,customer,9,97,customer,21,25
273,customer,10,2,customer,24,24
274,customer,1,165,customer,0,0
274,customer,2,242,customer,0,0
274,customer,3,114,customer,2,2
274,customer,4,213,customer,3,3
274,customer,5,71,customer,4,5
274,customer,6,233,customer,4,5
274,customer,7,263,customer,6,4
274,customer,8,99,customer,8,7
274,customer,9,157,customer,10,10
274,customer,10,210,customer,10,10
275,customer,1,259,customer,4,6
275,customer,2,69,customer,5,6
275,customer,3,73,customer,5,5
275,customer,4,220,customer,7,9
275,customer,5,224,customer,7,9
275,customer,6,4,customer,8,8
275,customer,7,136,customer,8,8
275,customer,8,171,customer,9,8
275,customer,9,258,customer,9,8
275,customer,10,176,customer,10,10
276,customer,1,186,customer,2,2
276,customer,2,248,customer,13,13
276,customer,3,310,customer,18,19
276,customer,4,307,customer,30,30
276,customer,5,271,customer,38,38
276,customer,6,178,customer,39,39
276,customer,7,182,customer,39,40
276,customer,8,298,customer,39,39
276,customer,9,14,customer,40,39
276,customer,10,9,customer,41,41
277,customer,1,317,customer,17,17
277,customer,2,183,customer,28,28
277,customer,3,31,customer,37,33
277,customer,4,198,customer,37,33
277,customer,5,95,customer,40,30
277,customer,6,145,customer,40,37
277,customer,7,229,customer,47,47
277,customer,8,285,customer,50,51
277,customer,9,116,customer,55,54
277,customer,10,313,customer,55,55
278,customer,1,86,customer,0,0
278,customer,2,92,customer,4,3
278,customer,3,318,customer,4,3
278,customer,4,255,customer,13,13
278,customer,5,4,customer,14,13
278,customer,6,84,customer,14,15
278,customer,7,136,customer,14,13
278,customer,8,174,customer,14,15
278,customer,9,201,customer,14,17
278,customer,10,219,customer,14,15
279,customer,1,196,customer,0,0
279,customer,2,267,customer,3,2
279,customer,3,220,customer,6,7
279,customer,4,224,customer,6,7
279,customer,5,4,customer,7,6
279,customer,6,136,customer,7,6
279,customer,7,69,customer,8,8
279,customer,8,84,customer,8,9
279,customer,9,100,customer,9,11
279,customer,10,173,customer,10,11
280,customer,1,222,customer,24,23
280,customer,2,323,customer,24,23
280,customer,3,119,customer,37,38
280,customer,4,290,customer,39,36
280,customer,5,40,customer,41,41
280,customer,6,251,customer,42,43
280,customer,7,306,customer,43,44
280,customer,8,303,customer,48,48
280,customer,9,212,customer,49,51
280,customer,10,37,customer,51,51
281,customer,1,284,customer,7,7
281,customer,2,322,customer,10,10
281,customer,3,121,customer,25,25
281,customer,4,23,customer,33,29
281,customer,5,162,customer,40,40
281,customer,6,134,customer,42,42
281,customer,7,0,base,49,49
281,customer,8,301,customer,49,49
281,customer,9,1,source,50,51
281,customer,10,80,customer,52,53
282,customer,1,107,customer,0,0
282,customer,2,2,customer,1,1
282,customer,3,193,customer,8,8
282,customer,4,238,customer,8,8
282,customer,5,16,customer,9,6
282,customer,6,41,customer,9,6
282,customer,7,55,customer,9,6
282,customer,8,89,customer,9,11
282,customer,9,139,customer,9,6
282,customer,10,194,customer,9,6
283,customer,1,245,customer,3,3
283,customer,2,293,customer,5,4
283,customer,3,87,customer,8,8
283,customer,4,97,customer,13,13
283,customer,5,52,customer,16,16
283,customer,6,208,customer,16,16
283,customer,7,299,customer,16,16
283,customer,8,175,customer,17,17
283,customer,9,225,customer,17,17
283,customer,10,241,customer,18,17
284,customer,1,281,customer,7,7
284,customer,2,322,customer,16,16
284,customer,3,121,customer,30,30
284,customer,4,23,customer,39,34
284,customer,5,162,customer,43,43
284,customer,6,134,customer,46,48
284,customer,7,301,customer,47,45
284,customer,8,10,customer,50,48
284,customer,9,80,customer,50,49
284,customer,10,167,customer,50,48
285,customer,1,42,customer,8,9
285,customer,2,313,customer,8,9
285,customer,3,287,customer,17,17
285,customer,4,127,customer,20,19
285,customer,5,268,customer,20,19
285,customer,6,31,customer,42,41
285,customer,7,198,customer,42,41
285,customer,8,95,customer,45,41
285,customer,9,317,customer,48,48
285,customer,10,137,customer,51,51
286,customer,1,153,customer,14,21
286,customer,2,325,customer,16,18
286,customer,3,48,customer,21,27
286,customer,4,108,customer,21,27
286,customer,5,12,customer,23,24
286,customer,6,98,customer,24,27
286,customer,7,148,customer,24,27
286,customer,8,315,customer,24,27
286,customer,9,34,customer,25,23
286,customer,10,171,customer,25,32
287,customer,1,127,customer,2,1
287,customer,2,268,customer,2,1
287,customer,3,313,customer,14,15
287,customer,4,42,customer,15,16
287,customer,5,285,customer,17,17
287,customer,6,137,customer,34,34
287,customer,7,145,customer,55,55
287,customer,8,31,customer,56,56
287,customer,9,198,customer,56,56
287,customer,10,95,customer,59,56
288,customer,1,174,customer,1,1
288,customer,2,219,customer,1,1
288,customer,3,257,customer,1,1
288,customer,4,255,customer,2,2
288,customer,5,201,customer,10,11
288,customer,6,4,customer,11,11
288,customer,7,92,customer,11,13
288,customer,8,136,customer,11,11
288,customer,9,318,customer,11,13
288,customer,10,65,customer,12,12
289,customer,1,133,customer,0,0
289,customer,2,22,customer,3,4
289,customer,3,24,customer,4,5
289,customer,4,190,customer,4,5
289,customer,5,138,customer,5,4
289,customer,6,237,customer,5,4
289,customer,7,53,customer,7,7
289,customer,8,45,customer,9,9
289,customer,9,173,customer,11,13
289,customer,10,84,customer,12,12
290,customer,1,306,customer,12,12
290,customer,2,303,customer,16,16
290,customer,3,212,customer,18,19
290,customer,4,262,customer,32,29
290,customer,5,223,customer,34,34
290,customer,6,280,customer,36,39
290,customer,7,40,customer,38,39
290,customer,8,251,customer,39,40
290,customer,9,222,customer,43,44
290,customer,10,323,customer,43,44
291,customer,1,78,customer,0,0
291,customer,2,243,customer,0,0
291,customer,3,59,customer,11,11
291,customer,4,185,customer,11,11
291,customer,5,192,customer,11,11
291,customer,6,0,base,12,12
291,customer,7,1,source,13,13
291,customer,8,135,customer,21,15
291,customer,9,68,customer,22,20
291,customer,10,134,customer,22,22
292,customer,1,158,customer,0,0
292,customer,2,209,customer,0,0
292,customer,3,49,customer,1,1
292,customer,4,124,customer,1,1
292,customer,5,314,customer,1,1
292,customer,6,103,customer,17,17
292,customer,7,177,customer,17,17
292,customer,8,316,customer,17,17
292,customer,9,68,customer,20,20
292,customer,10,170,customer,21,21
293,customer,1,283,customer,4,5
293,customer,2,87,customer,5,5
293,customer,3,245,customer,5,6
293,customer,4,97,customer,16,17
293,customer,5,256,customer,17,18
293,customer,6,273,customer,17,18
293,customer,7,52,customer,18,19
293,customer,8,96,customer,18,18
293,customer,9,175,customer,18,19
293,customer,10,208,customer,18,19
294,customer,1,64,customer,0,0
294,customer,2,98,customer,6,10
294,customer,3,148,customer,6,10
294,customer,4,171,customer,6,9
294,customer,5,258,customer,6,9
294,customer,6,315,customer,6,10
294,customer,7,47,customer,7,9
294,customer,8,62,customer,7,9
294,customer,9,48,customer,8,11
294,customer,10,108,customer,8,11
295,customer,1,128,customer,0,0
295,customer,2,156,customer,4,4
295,customer,3,172,customer,19,17
295,customer,4,214,customer,19,19
295,customer,5,239,customer,28,28
295,customer,6,81,customer,36,36
295,customer,7,6,customer,43,42
295,customer,8,63,customer,44,43
295,customer,9,20,customer,96,96
295,customer,10,319,customer,96,96
296,customer,1,28,customer,2,2
296,customer,2,66,customer,24,29
296,customer,3,149,customer,24,29
296,customer,4,34,customer,37,35
296,customer,5,270,customer,37,35
296,customer,6,79,customer,40,38
296,customer,7,117,customer,44,43
296,customer,8,26,customer,47,45
296,customer,9,286,customer,50,50
296,customer,10,102,customer,51,48
297,customer,1,241,customer,0,0
297,customer,2,15,customer,9,9
297,customer,3,126,customer,9,9
297,customer,4,324,customer,9,9
297,customer,5,38,customer,10,13
297,customer,6,51,customer,10,13
297,customer,7,74,customer,10,13
297,customer,8,125,customer,10,13
297,customer,9,132,customer,10,13
297,customer,10,5,customer,12,12
298,customer,1,178,customer,0,0
298,customer,2,9,customer,1,2
298,customer,3,14,customer,1,1
298,customer,4,307,customer,9,8
298,customer,5,227,customer,20,23
298,customer,6,129,customer,22,30
298,customer,7,27,customer,27,30
298,customer,8,150,customer,27,30
298,customer,9,197,customer,28,30
298,customer,10,254,customer,34,44
299,customer,1,52,customer,0,0
299,customer,2,208,customer,0,0
299,customer,3,97,customer,4,4
299,customer,4,187,customer,14,23
299,customer,5,283,customer,16,16
299,customer,6,245,customer,18,17
299,customer,7,293,customer,19,18
299,customer,8,15,customer,20,22
299,customer,9,225,customer,20,20
299,customer,10,241,customer,20,20
300,customer,1,90,customer,30,37
300,customer,2,121,customer,33,34
300,customer,3,39,customer,35,40
300,customer,4,202,customer,35,34
300,customer,5,232,customer,35,34
300,customer,6,23,customer,37,34
300,customer,7,72,customer,37,37
300,customer,8,60,customer,41,48
300,customer,9,188,customer,41,46
300,customer,10,160,customer,42,47
301,customer,1,80,customer,10,12
301,customer,2,10,customer,31,30
301,customer,3,162,customer,31,31
301,customer,4,167,customer,31,30
301,customer,5,134,customer,37,38
301,customer,6,152,customer,39,30
301,customer,7,68,customer,41,41
301,customer,8,0,base,42,42
301,customer,9,1,source,42,42
301,customer,10,284,customer,45,47
302,customer,1,5,customer,0,0
302,customer,2,32,customer,0,0
302,customer,3,67,customer,0,0
302,customer,4,126,customer,0,0
302,customer,5,269,customer,0,0
302,customer,6,311,customer,0,0
302,customer,7,324,customer,0,0
302,customer,8,58,customer,9,10
302,customer,9,154,customer,9,10
302,customer,10,240,customer,10,13
303,customer,1,306,customer,11,11
303,customer,2,212,customer,15,15
303,customer,3,290,customer,16,16
303,customer,4,262,customer,25,24
303,customer,5,40,customer,36,35
303,customer,6,251,customer,38,36
303,customer,7,223,customer,40,41
303,customer,8,155,customer,45,45
303,customer,9,280,customer,48,48
303,customer,10,111,customer,49,51
304,customer,1,180,customer,0,0
304,customer,2,253,customer,4,10
304,customer,3,261,customer,4,10
304,customer,4,142,customer,8,16
304,customer,5,38,customer,9,7
304,customer,6,51,customer,9,7
304,customer,7,74,customer,9,7
304,customer,8,125,customer,9,7
304,customer,9,132,customer,9,7
304,customer,10,15,customer,11,10
305,customer,1,195,customer,0,0
305,customer,2,191,customer,1,1
305,customer,3,8,customer,41,42
305,customer,4,118,customer,42,43
305,customer,5,246,customer,45,45
305,customer,6,205,customer,46,47
305,customer,7,231,customer,46,47
305,customer,8,265,customer,46,47
305,customer,9,248,customer,52,52
305,customer,10,168,customer,54,55
306,customer,1,303,customer,11,11
306,customer,2,290,customer,12,12
306,customer,3,212,customer,20,20
306,customer,4,262,customer,27,24
306,customer,5,223,customer,36,36
306,customer,6,40,customer,39,40
306,customer,7,251,customer,41,41
306,customer,8,280,customer,44,43
306,customer,9,155,customer,46,45
306,customer,10,70,customer,47,47
307,customer,1,298,customer,8,9
307,customer,2,14,customer,9,8
307,customer,3,178,customer,9,9
307,customer,4,9,customer,10,10
307,customer,5,129,customer,19,29
307,customer,6,227,customer,20,22
307,customer,7,27,customer,24,27
307,customer,8,150,customer,24,27
307,customer,9,197,customer,25,29
307,customer,10,186,customer,30,30
308,customer,1,3,customer,2,2
308,customer,2,88,customer,2,2
308,customer,3,103,customer,17,17
308,customer,4,177,customer,17,17
308,customer,5,316,customer,17,17
308,customer,6,170,customer,27,29
308,customer,7,49,customer,28,28
308,customer,8,124,customer,28,28
308,customer,9,158,customer,28,28
308,customer,10,209,customer,28,28
309,customer,1,94,customer,0,0
309,customer,2,21,customer,18,18
309,customer,3,130,customer,18,18
309,customer,4,221,customer,18,18
309,customer,5,11,customer,24,25
309,customer,6,247,customer,24,25
309,customer,7,264,customer,24,25
309,customer,8,217,customer,63,61
309,customer,9,18,customer,65,66
309,customer,10,77,customer,75,75
310,customer,1,248,customer,8,9
310,customer,2,186,customer,18,18
310,customer,3,276,customer,19,18
310,customer,4,271,customer,24,24
310,customer,5,182,customer,30,35
310,customer,6,307,customer,40,39
310,customer,7,14,customer,49,48
310,customer,8,178,customer,49,47
310,customer,9,298,customer,49,47
310,customer,10,9,customer,50,48
311,customer,1,5,customer,0,0
311,customer,2,32,customer,0,0
311,customer,3,67,customer,0,0
311,customer,4,126,customer,0,0
311,customer,5,269,customer,0,0
311,customer,6,302,customer,0,0
311,customer,7,324,customer,0,0
311,customer,8,58,customer,9,10
311,customer,9,154,customer,9,10
311,customer,10,240,customer,10,13
312,customer,1,146,customer,12,11
312,customer,2,165,customer,13,17
312,customer,3,242,customer,13,17
312,customer,4,274,customer,13,17
312,customer,5,213,customer,14,18
312,customer,6,114,customer,15,18
312,customer,7,99,customer,16,20
312,customer,8,104,customer,16,18
312,customer,9,157,customer,16,19
312,customer,10,210,customer,16,19
313,customer,1,285,customer,9,8
313,customer,2,42,customer,11,12
313,customer,3,287,customer,15,14
313,customer,4,127,customer,18,16
313,customer,5,268,customer,18,16
313,customer,6,31,customer,48,47
313,customer,7,198,customer,48,47
313,customer,8,137,customer,49,49
313,customer,9,145,customer,50,50
313,customer,10,95,customer,51,48
314,customer,1,49,customer,0,0
314,customer,2,124,customer,0,0
314,customer,3,158,customer,1,1
314,customer,4,209,customer,1,1
314,customer,5,292,customer,1,1
314,customer,6,103,customer,17,17
314,customer,7,177,customer,17,17
314,customer,8,316,customer,17,17
314,customer,9,68,customer,20,20
314,customer,10,170,customer,21,21
315,customer,1,98,customer,0,0
315,customer,2,148,customer,0,0
315,customer,3,47,customer,5,6
315,customer,4,62,customer,5,6
315,customer,5,12,customer,7,7
315,customer,6,48,customer,7,8
315,customer,7,108,customer,7,8
315,customer,8,171,customer,9,9
315,customer,9,258,customer,9,9
315,customer,10,64,customer,10,6
316,customer,1,103,customer,0,0
316,customer,2,177,customer,0,0
316,customer,3,3,customer,17,17
316,customer,4,49,customer,17,17
316,customer,5,88,customer,17,17
316,customer,6,124,customer,17,17
316,customer,7,158,customer,17,17
316,customer,8,209,customer,17,17
316,customer,9,292,customer,17,17
316,customer,10,308,customer,17,17
317,customer,1,277,customer,17,17
317,customer,2,31,customer,26,25
317,customer,3,198,customer,26,25
317,customer,4,95,customer,29,23
317,customer,5,183,customer,41,41
317,customer,6,145,customer,42,39
317,customer,7,285,customer,48,48
317,customer,8,61,customer,54,61
317,customer,9,313,customer,55,54
317,customer,10,42,customer,56,56
318,customer,1,92,customer,0,0
318,customer,2,86,customer,3,4
318,customer,3,278,customer,3,4
318,customer,4,4,customer,11,10
318,customer,5,136,customer,11,10
318,customer,6,196,customer,11,13
318,customer,7,279,customer,11,13
318,customer,8,84,customer,12,13
318,customer,9,100,customer,13,15
318,customer,10,257,customer,13,11
319,customer,1,57,customer,22,22
319,customer,2,20,customer,26,26
319,customer,3,249,customer,28,27
319,customer,4,182,customer,49,50
319,customer,5,271,customer,59,59
319,customer,6,191,customer,64,63
319,customer,7,195,customer,64,64
319,customer,8,305,customer,64,64
319,customer,9,248,customer,67,68
319,customer,10,310,customer,72,70
320,customer,1,96,customer,0,0
320,customer,2,256,customer,3,2
320,customer,3,273,customer,3,2
320,customer,4,175,customer,12,18
320,customer,5,87,customer,15,16
320,customer,6,283,customer,18,19
320,customer,7,293,customer,18,18
320,customer,8,245,customer,19,20
320,customer,9,97,customer,23,28
320,customer,10,107,customer,26,27
321,customer,1,93,customer,0,0
321,customer,2,122,customer,4,5
321,customer,3,29,customer,16,14
321,customer,4,168,customer,18,18
321,customer,5,252,customer,18,18
321,customer,6,83,customer,21,22
321,customer,7,7,customer,22,22
321,customer,8,105,customer,24,24
321,customer,9,56,customer,26,27
321,customer,10,106,customer,27,33
322,customer,1,281,customer,10,10
322,customer,2,121,customer,15,15
322,customer,3,284,customer,16,16
322,customer,4,23,customer,23,19
322,customer,5,134,customer,33,33
322,customer,6,162,customer,36,36
322,customer,7,0,base,40,40
322,customer,8,1,source,41,41
322,customer,9,300,customer,43,43
322,customer,10,78,customer,45,45
323,customer,1,222,customer,2,2
323,customer,2,119,customer,18,18
323,customer,3,280,customer,23,24
323,customer,4,37,customer,31,33
323,customer,5,215,customer,31,33
323,customer,6,290,customer,44,43
323,customer,7,40,customer,47,47
323,customer,8,251,customer,48,48
323,customer,9,306,customer,49,50
323,customer,10,303,customer,53,54
324,customer,1,5,customer,0,0
324,customer,2,32,customer,0,0
324,customer,3,67,customer,0,0
324,customer,4,126,customer,0,0
324,customer,5,269,customer,0,0
324,customer,6,302,customer,0,0
324,customer,7,311,customer,0,0
324,customer,8,58,customer,7,7
324,customer,9,154,customer,7,7
324,customer,10,240,customer,7,10
325,customer,1,153,customer,7,5
325,customer,2,48,customer,14,11
325,customer,3,108,customer,14,11
325,customer,4,140,customer,14,15
325,customer,5,12,customer,18,17
325,customer,6,286,customer,18,16
325,customer,7,98,customer,19,17
325,customer,8,148,customer,19,17
325,customer,9,315,customer,19,17
325,customer,10,47,customer,20,21
