timestamp,hour,time_days,tank_level,refilled
2026-03-20T20,1892,78.833333,75.13,False
2026-03-20T21,1893,78.875,74.88,False
2026-03-20T22,1894,78.916667,74.63,False
2026-03-20T23,1895,78.958333,74.38,False
2026-03-21T00,1896,79.0,74.13,False
2026-03-21T01,1897,79.041667,73.87,False
2026-03-21T02,1898,79.083333,73.61,False
2026-03-21T03,1899,79.125,73.35,False
2026-03-21T04,1900,79.166667,73.09,False
2026-03-21T05,1901,79.208333,72.83,False
2026-03-21T06,1902,79.25,72.57,False
2026-03-21T07,1903,79.291667,72.31,False
2026-03-21T08,1904,79.333333,72.05,False
2026-03-21T09,1905,79.375,71.79,False
2026-03-21T10,1906,79.416667,71.53,False
2026-03-21T11,1907,79.458333,71.27,False
2026-03-21T12,1908,79.5,71.01,False
2026-03-21T13,1909,79.541667,70.75,False
2026-03-21T14,1910,79.583333,70.49,False
2026-03-21T15,1911,79.625,70.23,False
2026-03-21T16,1912,79.666667,69.97,False
2026-03-21T17,1913,79.708333,69.71,False
2026-03-21T18,1914,79.75,69.45,False
2026-03-21T19,1915,79.791667,69.19,False
2026-03-21T20,1916,79.833333,68.93,False
2026-03-21T21,1917,79.875,68.67,False
2026-03-21T22,1918,79.916667,68.41,False
2026-03-21T23,1919,79.958333,68.15,False
2026-03-22T00,1920,80.0,67.89,False
2026-03-22T01,1921,80.041667,67.63,False
2026-03-22T02,1922,80.083333,67.37,False
2026-03-22T03,1923,80.125,67.12,False
2026-03-22T04,1924,80.166667,66.86,False
2026-03-22T05,1925,80.208333,66.6,False
2026-03-22T06,1926,80.25,66.35,False
2026-03-22T07,1927,80.291667,66.09,False
2026-03-22T08,1928,80.333333,65.83,False
2026-03-22T09,1929,80.375,65.58,False
2026-03-22T10,1930,80.416667,65.32,False
2026-03-22T11,1931,80.458333,65.06,False
2026-03-22T12,1932,80.5,64.81,False
2026-03-22T13,1933,80.541667,64.55,False
2026-03-22T14,1934,80.583333,64.29,False
2026-03-22T15,1935,80.625,64.04,False
2026-03-22T16,1936,80.666667,63.78,False
2026-03-22T17,1937,80.708333,63.52,False
2026-03-22T18,1938,80.75,63.26,False
2026-03-22T19,1939,80.791667,63.01,False
2026-03-22T20,1940,80.833333,62.75,False
2026-03-22T21,1941,80.875,62.49,False
2026-03-22T22,1942,80.916667,62.24,False
2026-03-22T23,1943,80.958333,61.98,False
2026-03-23T00,1944,81.0,61.72,False
2026-03-23T01,1945,81.041667,61.47,False
2026-03-23T02,1946,81.083333,61.21,False
2026-03-23T03,1947,81.125,60.96,False
2026-03-23T04,1948,81.166667,60.7,False
2026-03-23T05,1949,81.208333,60.44,False
2026-03-23T06,1950,81.25,60.19,False
2026-03-23T07,1951,81.291667,59.93,False
2026-03-23T08,1952,81.333333,59.68,False
2026-03-23T09,1953,81.375,59.42,False
2026-03-23T10,1954,81.416667,59.16,False
2026-03-23T11,1955,81.458333,58.91,False
2026-03-23T12,1956,81.5,58.65,False
2026-03-23T13,1957,81.541667,58.39,False
2026-03-23T14,1958,81.583333,58.14,False
2026-03-23T15,1959,81.625,57.88,False
2026-03-23T16,1960,81.666667,57.63,False
2026-03-23T17,1961,81.708333,57.37,False
2026-03-23T18,1962,81.75,57.11,False
2026-03-23T19,1963,81.791667,56.86,False
2026-03-23T20,1964,81.833333,56.6,False
2026-03-23T21,1965,81.875,56.35,False
2026-03-23T22,1966,81.916667,56.09,False
2026-03-23T23,1967,81.958333,55.83,False
2026-03-24T00,1968,82.0,55.58,False
2026-03-24T01,1969,82.041667,55.34,False
2026-03-24T02,1970,82.083333,55.11,False
2026-03-24T03,1971,82.125,54.87,False
2026-03-24T04,1972,82.166667,54.64,False
2026-03-24T05,1973,82.208333,54.4,False
2026-03-24T06,1974,82.25,54.16,False
2026-03-24T07,1975,82.291667,53.93,False
2026-03-24T08,1976,82.333333,53.69,False
2026-03-24T09,1977,82.375,53.46,False
2026-03-24T10,1978,82.416667,53.22,False
2026-03-24T11,1979,82.458333,52.99,False
2026-03-24T12,1980,82.5,52.75,False
2026-03-24T13,1981,82.541667,52.52,False
2026-03-24T14,1982,82.583333,52.28,False
2026-03-24T15,1983,82.625,52.04,False
2026-03-24T16,1984,82.666667,51.81,False
2026-03-24T17,1985,82.708333,51.57,False
2026-03-24T18,1986,82.75,51.34,False
2026-03-24T19,1987,82.791667,51.1,False
2026-03-24T20,1988,82.833333,50.87,False
2026-03-24T21,1989,82.875,50.63,False
2026-03-24T22,1990,82.916667,50.39,False
2026-03-24T23,1991,82.958333,50.16,False
2026-03-25T00,1992,83.0,49.92,False
2026-03-25T01,1993,83.041667,49.67,False
2026-03-25T02,1994,83.083333,49.42,False
2026-03-25T03,1995,83.125,49.17,False
2026-03-25T04,1996,83.166667,48.92,False
2026-03-25T05,1997,83.208333,48.67,False
2026-03-25T06,1998,83.25,48.42,False
2026-03-25T07,1999,83.291667,48.17,False
2026-03-25T08,2000,83.333333,47.93,False
2026-03-25T09,2001,83.375,47.68,False
2026-03-25T10,2002,83.416667,47.43,False
2026-03-25T11,2003,83.458333,47.18,False
2026-03-25T12,2004,83.5,46.93,False
2026-03-25T13,2005,83.541667,46.68,False
2026-03-25T14,2006,83.583333,46.43,False
2026-03-25T15,2007,83.625,46.18,False
2026-03-25T16,2008,83.666667,45.93,False
2026-03-25T17,2009,83.708333,45.68,False
2026-03-25T18,2010,83.75,45.43,False
2026-03-25T19,2011,83.791667,45.18,False
2026-03-25T20,2012,83.833333,44.93,False
2026-03-25T21,2013,83.875,44.68,False
2026-03-25T22,2014,83.916667,44.43,False
2026-03-25T23,2015,83.958333,44.18,False
2026-03-26T00,2016,84.0,43.93,False
2026-03-26T01,2017,84.041667,43.69,False
2026-03-26T02,2018,84.083333,43.44,False
2026-03-26T03,2019,84.125,43.2,False
2026-03-26T04,2020,84.166667,42.96,False
2026-03-26T05,2021,84.208333,42.72,False
2026-03-26T06,2022,84.25,42.48,False
2026-03-26T07,2023,84.291667,42.24,False
2026-03-26T08,2024,84.333333,42.0,False
2026-03-26T09,2025,84.375,41.75,False
2026-03-26T10,2026,84.416667,41.51,False
2026-03-26T11,2027,84.458333,41.27,False
2026-03-26T12,2028,84.5,41.03,False
2026-03-26T13,2029,84.541667,40.79,False
2026-03-26T14,2030,84.583333,40.55,False
2026-03-26T15,2031,84.625,40.3,False
2026-03-26T16,2032,84.666667,40.06,False
2026-03-26T17,2033,84.708333,39.82,False
2026-03-26T18,2034,84.75,39.58,False
2026-03-26T19,2035,84.791667,39.34,False
2026-03-26T20,2036,84.833333,39.1,False
2026-03-26T21,2037,84.875,38.85,False
2026-03-26T22,2038,84.916667,38.61,False
2026-03-26T23,2039,84.958333,38.37,False
2026-03-27T00,2040,85.0,38.13,False
2026-03-27T01,2041,85.041667,37.87,False
2026-03-27T02,2042,85.083333,37.61,False
2026-03-27T03,2043,85.125,37.36,False
2026-03-27T04,2044,85.166667,37.1,False
2026-03-27T05,2045,85.208333,36.84,False
2026-03-27T06,2046,85.25,36.58,False
2026-03-27T07,2047,85.291667,36.32,False
2026-03-27T08,2048,85.333333,36.07,False
2026-03-27T09,2049,85.375,35.81,False
2026-03-27T10,2050,85.416667,35.55,False
2026-03-27T11,2051,85.458333,35.29,False
2026-03-27T12,2052,85.5,35.03,False
2026-03-27T13,2053,85.541667,34.77,False
2026-03-27T14,2054,85.583333,34.52,False
2026-03-27T15,2055,85.625,34.26,False
2026-03-27T16,2056,85.666667,34.0,False
2026-03-27T17,2057,85.708333,33.74,False
2026-03-27T18,2058,85.75,33.48,False
2026-03-27T19,2059,85.791667,33.23,False
2026-03-27T20,2060,85.833333,32.97,False
2026-03-27T21,2061,85.875,32.71,False
2026-03-27T22,2062,85.916667,32.45,False
2026-03-27T23,2063,85.958333,32.19,False
2026-03-28T00,2064,86.0,31.94,False
2026-03-28T01,2065,86.041667,31.69,False
2026-03-28T02,2066,86.083333,31.44,False
2026-03-28T03,2067,86.125,31.19,False
2026-03-28T04,2068,86.166667,30.94,False
2026-03-28T05,2069,86.208333,30.69,False
2026-03-28T06,2070,86.25,30.44,False
2026-03-28T07,2071,86.291667,30.19,False
2026-03-28T08,2072,86.333333,29.94,False
2026-03-28T09,2073,86.375,29.69,False
2026-03-28T10,2074,86.416667,29.44,False
2026-03-28T11,2075,86.458333,29.19,False
2026-03-28T12,2076,86.5,28.94,False
2026-03-28T13,2077,86.541667,28.7,False
2026-03-28T14,2078,86.583333,28.45,False
2026-03-28T15,2079,86.625,28.2,False
2026-03-28T16,2080,86.666667,27.95,False
2026-03-28T17,2081,86.708333,27.7,False
2026-03-28T18,2082,86.75,27.45,False
2026-03-28T19,2083,86.791667,27.2,False
2026-03-28T20,2084,86.833333,26.95,False
2026-03-28T21,2085,86.875,26.7,False
2026-03-28T22,2086,86.916667,26.45,False
2026-03-28T23,2087,86.958333,26.2,False
2026-03-29T00,2088,87.0,25.95,False
2026-03-29T01,2089,87.041667,25.7,False
2026-03-29T02,2090,87.083333,25.44,False
2026-03-29T03,2091,87.125,25.19,False
2026-03-29T04,2092,87.166667,24.94,False
2026-03-29T05,2093,87.208333,24.68,False
2026-03-29T06,2094,87.25,24.43,False
2026-03-29T07,2095,87.291667,24.17,False
2026-03-29T08,2096,87.333333,23.92,False
2026-03-29T09,2097,87.375,23.66,False
2026-03-29T10,2098,87.416667,100.0,True
2026-03-29T11,2099,87.458333,99.75,False
2026-03-29T12,2100,87.5,99.49,False
2026-03-29T13,2101,87.541667,99.24,False
2026-03-29T14,2102,87.583333,98.98,False
2026-03-29T15,2103,87.625,98.73,False
2026-03-29T16,2104,87.666667,98.47,False
2026-03-29T17,2105,87.708333,98.22,False
2026-03-29T18,2106,87.75,97.96,False
2026-03-29T19,2107,87.791667,97.71,False
2026-03-29T20,2108,87.833333,97.45,False
2026-03-29T21,2109,87.875,97.2,False
2026-03-29T22,2110,87.916667,96.95,False
2026-03-29T23,2111,87.958333,96.69,False
2026-03-30T00,2112,88.0,96.44,False
2026-03-30T01,2113,88.041667,96.18,False
2026-03-30T02,2114,88.083333,95.93,False
2026-03-30T03,2115,88.125,95.67,False
2026-03-30T04,2116,88.166667,95.42,False
2026-03-30T05,2117,88.208333,95.16,False
2026-03-30T06,2118,88.25,94.91,False
2026-03-30T07,2119,88.291667,94.65,False
2026-03-30T08,2120,88.333333,94.4,False
2026-03-30T09,2121,88.375,94.14,False
2026-03-30T10,2122,88.416667,93.89,False
2026-03-30T11,2123,88.458333,93.63,False
2026-03-30T12,2124,88.5,93.38,False
2026-03-30T13,2125,88.541667,93.12,False
2026-03-30T14,2126,88.583333,92.87,False
2026-03-30T15,2127,88.625,92.61,False
2026-03-30T16,2128,88.666667,92.36,False
2026-03-30T17,2129,88.708333,92.1,False
2026-03-30T18,2130,88.75,91.85,False
2026-03-30T19,2131,88.791667,91.59,False
2026-03-30T20,2132,88.833333,91.33,False
2026-03-30T21,2133,88.875,91.08,False
2026-03-30T22,2134,88.916667,90.82,False
2026-03-30T23,2135,88.958333,90.57,False
2026-03-31T00,2136,89.0,90.31,False
2026-03-31T01,2137,89.041667,90.08,False
2026-03-31T02,2138,89.083333,89.84,False
2026-03-31T03,2139,89.125,89.6,False
2026-03-31T04,2140,89.166667,89.37,False
2026-03-31T05,2141,89.208333,89.13,False
2026-03-31T06,2142,89.25,88.89,False
2026-03-31T07,2143,89.291667,88.65,False
2026-03-31T08,2144,89.333333,88.42,False
2026-03-31T09,2145,89.375,88.18,False
2026-03-31T10,2146,89.416667,87.94,False
2026-03-31T11,2147,89.458333,87.7,False
2026-03-31T12,2148,89.5,87.47,False
2026-03-31T13,2149,89.541667,87.23,False
2026-03-31T14,2150,89.583333,86.99,False
2026-03-31T15,2151,89.625,86.75,False
2026-03-31T16,2152,89.666667,86.52,False
2026-03-31T17,2153,89.708333,86.28,False
2026-03-31T18,2154,89.75,86.04,False
2026-03-31T19,2155,89.791667,85.8,False
2026-03-31T20,2156,89.833333,85.57,False
2026-03-31T21,2157,89.875,85.33,False
2026-03-31T22,2158,89.916667,85.09,False
2026-03-31T23,2159,89.958333,84.86,False
2026-04-01T00,2160,90.0,84.62,False
2026-04-01T01,2161,90.041667,84.37,False
2026-04-01T02,2162,90.083333,84.12,False
2026-04-01T03,2163,90.125,83.87,False
2026-04-01T04,2164,90.166667,83.62,False
2026-04-01T05,2165,90.208333,83.37,False
2026-04-01T06,2166,90.25,83.12,False
2026-04-01T07,2167,90.291667,82.87,False
2026-04-01T08,2168,90.333333,82.62,False
2026-04-01T09,2169,90.375,82.37,False
2026-04-01T10,2170,90.416667,82.12,False
2026-04-01T11,2171,90.458333,81.87,False
2026-04-01T12,2172,90.5,81.62,False
2026-04-01T13,2173,90.541667,81.37,False
2026-04-01T14,2174,90.583333,81.12,False
2026-04-01T15,2175,90.625,80.87,False
2026-04-01T16,2176,90.666667,80.62,False
2026-04-01T17,2177,90.708333,80.37,False
2026-04-01T18,2178,90.75,80.12,False
2026-04-01T19,2179,90.791667,79.87,False
2026-04-01T20,2180,90.833333,79.63,False
2026-04-01T21,2181,90.875,79.38,False
2026-04-01T22,2182,90.916667,79.13,False
2026-04-01T23,2183,90.958333,78.88,False
2026-04-02T00,2184,91.0,78.63,False
2026-04-02T01,2185,91.041667,78.4,False
2026-04-02T02,2186,91.083333,78.17,False
2026-04-02T03,2187,91.125,77.95,False
2026-04-02T04,2188,91.166667,77.72,False
2026-04-02T05,2189,91.208333,77.49,False
2026-04-02T06,2190,91.25,77.27,False
2026-04-02T07,2191,91.291667,77.04,False
2026-04-02T08,2192,91.333333,76.82,False
2026-04-02T09,2193,91.375,76.59,False
2026-04-02T10,2194,91.416667,76.36,False
2026-04-02T11,2195,91.458333,76.14,False
2026-04-02T12,2196,91.5,75.91,False
2026-04-02T13,2197,91.541667,75.68,False
2026-04-02T14,2198,91.583333,75.46,False
2026-04-02T15,2199,91.625,75.23,False
2026-04-02T16,2200,91.666667,75.0,False
2026-04-02T17,2201,91.708333,74.78,False
2026-04-02T18,2202,91.75,74.55,False
2026-04-02T19,2203,91.791667,74.32,False
2026-04-02T20,2204,91.833333,74.1,False
2026-04-02T21,2205,91.875,73.87,False
2026-04-02T22,2206,91.916667,73.65,False
2026-04-02T23,2207,91.958333,73.42,False
2026-04-03T00,2208,92.0,73.19,False
2026-04-03T01,2209,92.041667,72.96,False
2026-04-03T02,2210,92.083333,72.73,False
2026-04-03T03,2211,92.125,72.5,False
2026-04-03T04,2212,92.166667,72.27,False
2026-04-03T05,2213,92.208333,72.04,False
2026-04-03T06,2214,92.25,71.81,False
2026-04-03T07,2215,92.291667,71.58,False
2026-04-03T08,2216,92.333333,71.35,False
2026-04-03T09,2217,92.375,71.12,False
2026-04-03T10,2218,92.416667,70.89,False
2026-04-03T11,2219,92.458333,70.66,False
2026-04-03T12,2220,92.5,70.43,False
2026-04-03T13,2221,92.541667,70.19,False
2026-04-03T14,2222,92.583333,69.96,False
2026-04-03T15,2223,92.625,69.73,False
2026-04-03T16,2224,92.666667,69.5,False
2026-04-03T17,2225,92.708333,69.27,False
2026-04-03T18,2226,92.75,69.04,False
2026-04-03T19,2227,92.791667,68.81,False
2026-04-03T20,2228,92.833333,68.58,False
2026-04-03T21,2229,92.875,68.35,False
2026-04-03T22,2230,92.916667,68.12,False
2026-04-03T23,2231,92.958333,67.89,False
2026-04-04T00,2232,93.0,67.66,False
2026-04-04T01,2233,93.041667,67.4,False
2026-04-04T02,2234,93.083333,67.14,False
2026-04-04T03,2235,93.125,66.88,False
2026-04-04T04,2236,93.166667,66.63,False
2026-04-04T05,2237,93.208333,66.37,False
2026-04-04T06,2238,93.25,66.11,False
2026-04-04T07,2239,93.291667,65.85,False
2026-04-04T08,2240,93.333333,65.59,False
2026-04-04T09,2241,93.375,65.34,False
2026-04-04T10,2242,93.416667,65.08,False
2026-04-04T11,2243,93.458333,64.82,False
2026-04-04T12,2244,93.5,64.56,False
2026-04-04T13,2245,93.541667,64.3,False
2026-04-04T14,2246,93.583333,64.04,False
2026-04-04T15,2247,93.625,63.79,False
2026-04-04T16,2248,93.666667,63.53,False
2026-04-04T17,2249,93.708333,63.27,False
2026-04-04T18,2250,93.75,63.01,False
2026-04-04T19,2251,93.791667,62.75,False
2026-04-04T20,2252,93.833333,62.5,False
2026-04-04T21,2253,93.875,62.24,False
2026-04-04T22,2254,93.916667,61.98,False
2026-04-04T23,2255,93.958333,61.72,False
2026-04-05T00,2256,94.0,61.46,False
2026-04-05T01,2257,94.041667,61.23,False
2026-04-05T02,2258,94.083333,60.99,False
2026-04-05T03,2259,94.125,60.75,False
2026-04-05T04,2260,94.166667,60.51,False
2026-04-05T05,2261,94.208333,60.27,False
2026-04-05T06,2262,94.25,60.04,False
2026-04-05T07,2263,94.291667,59.8,False
2026-04-05T08,2264,94.333333,59.56,False
2026-04-05T09,2265,94.375,59.32,False
2026-04-05T10,2266,94.416667,59.08,False
2026-04-05T11,2267,94.458333,58.85,False
2026-04-05T12,2268,94.5,58.61,False
2026-04-05T13,2269,94.541667,58.37,False
2026-04-05T14,2270,94.583333,58.13,False
2026-04-05T15,2271,94.625,57.89,False
2026-04-05T16,2272,94.666667,57.66,False
2026-04-05T17,2273,94.708333,57.42,False
2026-04-05T18,2274,94.75,57.18,False
2026-04-05T19,2275,94.791667,56.94,False
2026-04-05T20,2276,94.833333,56.7,False
2026-04-05T21,2277,94.875,56.46,False
2026-04-05T22,2278,94.916667,56.23,False
2026-04-05T23,2279,94.958333,55.99,False
2026-04-06T00,2280,95.0,55.75,False
2026-04-06T01,2281,95.041667,55.5,False
2026-04-06T02,2282,95.083333,55.25,False
2026-04-06T03,2283,95.125,55.0,False
2026-04-06T04,2284,95.166667,54.76,False
2026-04-06T05,2285,95.208333,54.51,False
2026-04-06T06,2286,95.25,54.26,False
2026-04-06T07,2287,95.291667,54.01,False
2026-04-06T08,2288,95.333333,100.0,True
2026-04-06T09,2289,95.375,99.75,False
2026-04-06T10,2290,95.416667,99.5,False
2026-04-06T11,2291,95.458333,99.25,False
2026-04-06T12,2292,95.5,99.01,False
2026-04-06T13,2293,95.541667,98.76,False
2026-04-06T14,2294,95.583333,98.51,False
2026-04-06T15,2295,95.625,98.26,False
2026-04-06T16,2296,95.666667,98.01,False
2026-04-06T17,2297,95.708333,97.76,False
2026-04-06T18,2298,95.75,97.51,False
2026-04-06T19,2299,95.791667,97.27,False
2026-04-06T20,2300,95.833333,97.02,False
2026-04-06T21,2301,95.875,96.77,False
2026-04-06T22,2302,95.916667,96.52,False
2026-04-06T23,2303,95.958333,96.27,False
2026-04-07T00,2304,96.0,96.02,False
2026-04-07T01,2305,96.041667,95.78,False
2026-04-07T02,2306,96.083333,95.53,False
2026-04-07T03,2307,96.125,95.29,False
2026-04-07T04,2308,96.166667,95.04,False
2026-04-07T05,2309,96.208333,94.8,False
2026-04-07T06,2310,96.25,94.56,False
2026-04-07T07,2311,96.291667,94.31,False
2026-04-07T08,2312,96.333333,94.07,False
2026-04-07T09,2313,96.375,93.82,False
2026-04-07T10,2314,96.416667,93.58,False
2026-04-07T11,2315,96.458333,93.33,False
2026-04-07T12,2316,96.5,93.09,False
2026-04-07T13,2317,96.541667,92.84,False
2026-04-07T14,2318,96.583333,92.6,False
2026-04-07T15,2319,96.625,92.35,False
2026-04-07T16,2320,96.666667,92.11,False
2026-04-07T17,2321,96.708333,91.87,False
2026-04-07T18,2322,96.75,91.62,False
2026-04-07T19,2323,96.791667,91.38,False
2026-04-07T20,2324,96.833333,91.13,False
2026-04-07T21,2325,96.875,90.89,False
2026-04-07T22,2326,96.916667,90.64,False
2026-04-07T23,2327,96.958333,90.4,False
2026-04-08T00,2328,97.0,90.15,False
2026-04-08T01,2329,97.041667,89.92,False
2026-04-08T02,2330,97.083333,89.69,False
2026-04-08T03,2331,97.125,89.46,False
2026-04-08T04,2332,97.166667,89.22,False
2026-04-08T05,2333,97.208333,88.99,False
2026-04-08T06,2334,97.25,88.76,False
2026-04-08T07,2335,97.291667,88.53,False
2026-04-08T08,2336,97.333333,88.29,False
2026-04-08T09,2337,97.375,88.06,False
2026-04-08T10,2338,97.416667,87.83,False
2026-04-08T11,2339,97.458333,87.59,False
2026-04-08T12,2340,97.5,87.36,False
2026-04-08T13,2341,97.541667,87.13,False
2026-04-08T14,2342,97.583333,86.9,False
2026-04-08T15,2343,97.625,86.66,False
2026-04-08T16,2344,97.666667,86.43,False
2026-04-08T17,2345,97.708333,86.2,False
2026-04-08T18,2346,97.75,85.97,False
2026-04-08T19,2347,97.791667,85.73,False
2026-04-08T20,2348,97.833333,85.5,False
2026-04-08T21,2349,97.875,85.27,False
2026-04-08T22,2350,97.916667,85.04,False
2026-04-08T23,2351,97.958333,84.8,False
2026-04-09T00,2352,98.0,84.57,False
2026-04-09T01,2353,98.041667,84.33,False
2026-04-09T02,2354,98.083333,84.08,False
2026-04-09T03,2355,98.125,83.84,False
2026-04-09T04,2356,98.166667,83.59,False
2026-04-09T05,2357,98.208333,83.35,False
2026-04-09T06,2358,98.25,83.1,False
2026-04-09T07,2359,98.291667,82.86,False
2026-04-09T08,2360,98.333333,82.61,False
2026-04-09T09,2361,98.375,82.37,False
2026-04-09T10,2362,98.416667,82.12,False
2026-04-09T11,2363,98.458333,81.88,False
2026-04-09T12,2364,98.5,81.63,False
2026-04-09T13,2365,98.541667,81.39,False
2026-04-09T14,2366,98.583333,81.14,False
2026-04-09T15,2367,98.625,80.9,False
2026-04-09T16,2368,98.666667,80.65,False
2026-04-09T17,2369,98.708333,80.41,False
2026-04-09T18,2370,98.75,80.16,False
2026-04-09T19,2371,98.791667,79.92,False
2026-04-09T20,2372,98.833333,79.67,False
2026-04-09T21,2373,98.875,79.43,False
2026-04-09T22,2374,98.916667,79.18,False
2026-04-09T23,2375,98.958333,78.94,False
2026-04-10T00,2376,99.0,78.69,False
2026-04-10T01,2377,99.041667,78.44,False
2026-04-10T02,2378,99.083333,78.18,False
2026-04-10T03,2379,99.125,77.92,False
2026-04-10T04,2380,99.166667,77.66,False
2026-04-10T05,2381,99.208333,77.41,False
2026-04-10T06,2382,99.25,77.15,False
2026-04-10T07,2383,99.291667,76.89,False
2026-04-10T08,2384,99.333333,76.64,False
2026-04-10T09,2385,99.375,76.38,False
2026-04-10T10,2386,99.416667,76.12,False
2026-04-10T11,2387,99.458333,75.86,False
2026-04-10T12,2388,99.5,75.61,False
2026-04-10T13,2389,99.541667,75.35,False
2026-04-10T14,2390,99.583333,75.09,False
2026-04-10T15,2391,99.625,74.84,False
2026-04-10T16,2392,99.666667,74.58,False
2026-04-10T17,2393,99.708333,74.32,False
2026-04-10T18,2394,99.75,74.06,False
2026-04-10T19,2395,99.791667,73.81,False
2026-04-10T20,2396,99.833333,73.55,False
2026-04-10T21,2397,99.875,73.29,False
2026-04-10T22,2398,99.916667,73.04,False
2026-04-10T23,2399,99.958333,72.78,False
2026-04-11T00,2400,100.0,72.52,False
2026-04-11T01,2401,100.041667,72.29,False
2026-04-11T02,2402,100.083333,72.05,False
2026-04-11T03,2403,100.125,71.82,False
2026-04-11T04,2404,100.166667,71.58,False
2026-04-11T05,2405,100.208333,71.35,False
2026-04-11T06,2406,100.25,71.11,False
2026-04-11T07,2407,100.291667,70.87,False
2026-04-11T08,2408,100.333333,70.64,False
2026-04-11T09,2409,100.375,70.4,False
2026-04-11T10,2410,100.416667,70.17,False
2026-04-11T11,2411,100.458333,69.93,False
2026-04-11T12,2412,100.5,69.7,False
2026-04-11T13,2413,100.541667,69.46,False
2026-04-11T14,2414,100.583333,69.23,False
2026-04-11T15,2415,100.625,68.99,False
2026-04-11T16,2416,100.666667,68.76,False
2026-04-11T17,2417,100.708333,68.52,False
2026-04-11T18,2418,100.75,68.29,False
2026-04-11T19,2419,100.791667,68.05,False
2026-04-11T20,2420,100.833333,67.82,False
2026-04-11T21,2421,100.875,67.58,False
2026-04-11T22,2422,100.916667,67.35,False
2026-04-11T23,2423,100.958333,67.11,False
2026-04-12T00,2424,101.0,66.88,False
2026-04-12T01,2425,101.041667,66.64,False
2026-04-12T02,2426,101.083333,66.4,False
2026-04-12T03,2427,101.125,66.17,False
2026-04-12T04,2428,101.166667,65.93,False
2026-04-12T05,2429,101.208333,65.7,False
2026-04-12T06,2430,101.25,65.46,False
2026-04-12T07,2431,101.291667,65.22,False
2026-04-12T08,2432,101.333333,64.99,False
2026-04-12T09,2433,101.375,64.75,False
2026-04-12T10,2434,101.416667,64.52,False
2026-04-12T11,2435,101.458333,64.28,False
2026-04-12T12,2436,101.5,64.05,False
2026-04-12T13,2437,101.541667,63.81,False
2026-04-12T14,2438,101.583333,63.57,False
2026-04-12T15,2439,101.625,63.34,False
2026-04-12T16,2440,101.666667,63.1,False
2026-04-12T17,2441,101.708333,62.87,False
2026-04-12T18,2442,101.75,62.63,False
2026-04-12T19,2443,101.791667,62.39,False
2026-04-12T20,2444,101.833333,62.16,False
2026-04-12T21,2445,101.875,61.92,False
2026-04-12T22,2446,101.916667,61.69,False
2026-04-12T23,2447,101.958333,61.45,False
2026-04-13T00,2448,102.0,61.21,False
2026-04-13T01,2449,102.041667,60.98,False
2026-04-13T02,2450,102.083333,60.75,False
2026-04-13T03,2451,102.125,60.52,False
2026-04-13T04,2452,102.166667,60.29,False
2026-04-13T05,2453,102.208333,60.06,False
2026-04-13T06,2454,102.25,59.83,False
2026-04-13T07,2455,102.291667,59.6,False
2026-04-13T08,2456,102.333333,59.38,False
2026-04-13T09,2457,102.375,59.15,False
2026-04-13T10,2458,102.416667,58.92,False
2026-04-13T11,2459,102.458333,58.69,False
2026-04-13T12,2460,102.5,58.46,False
2026-04-13T13,2461,102.541667,58.23,False
2026-04-13T14,2462,102.583333,58.0,False
2026-04-13T15,2463,102.625,57.77,False
2026-04-13T16,2464,102.666667,57.54,False
2026-04-13T17,2465,102.708333,57.31,False
2026-04-13T18,2466,102.75,57.08,False
2026-04-13T19,2467,102.791667,56.85,False
2026-04-13T20,2468,102.833333,56.62,False
2026-04-13T21,2469,102.875,56.39,False
2026-04-13T22,2470,102.916667,56.16,False
2026-04-13T23,2471,102.958333,55.93,False
2026-04-14T00,2472,103.0,55.7,False
2026-04-14T01,2473,103.041667,55.47,False
2026-04-14T02,2474,103.083333,55.24,False
2026-04-14T03,2475,103.125,55.01,False
2026-04-14T04,2476,103.166667,54.78,False
2026-04-14T05,2477,103.208333,54.55,False
2026-04-14T06,2478,103.25,54.32,False
2026-04-14T07,2479,103.291667,54.09,False
2026-04-14T08,2480,103.333333,53.86,False
2026-04-14T09,2481,103.375,53.63,False
2026-04-14T10,2482,103.416667,53.4,False
2026-04-14T11,2483,103.458333,53.17,False
2026-04-14T12,2484,103.5,52.94,False
2026-04-14T13,2485,103.541667,52.71,False
2026-04-14T14,2486,103.583333,52.48,False
2026-04-14T15,2487,103.625,52.25,False
2026-04-14T16,2488,103.666667,52.02,False
2026-04-14T17,2489,103.708333,51.79,False
2026-04-14T18,2490,103.75,51.56,False
2026-04-14T19,2491,103.791667,51.33,False
2026-04-14T20,2492,103.833333,51.11,False
2026-04-14T21,2493,103.875,50.88,False
2026-04-14T22,2494,103.916667,50.65,False
2026-04-14T23,2495,103.958333,50.42,False
2026-04-15T00,2496,104.0,50.19,False
2026-04-15T01,2497,104.041667,49.93,False
2026-04-15T02,2498,104.083333,49.68,False
2026-04-15T03,2499,104.125,49.43,False
2026-04-15T04,2500,104.166667,49.17,False
2026-04-15T05,2501,104.208333,48.92,False
2026-04-15T06,2502,104.25,48.66,False
2026-04-15T07,2503,104.291667,48.41,False
2026-04-15T08,2504,104.333333,48.16,False
2026-04-15T09,2505,104.375,47.9,False
2026-04-15T10,2506,104.416667,47.65,False
2026-04-15T11,2507,104.458333,47.39,False
